mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0012642542521158855,0.00021797459794019672,0.0007073879241943359,0.00031882777995736463,gini,3,1,2,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9776536312849162,0.9888268156424581,0.9776536312849162,0.9813780260707636,0.005267089617776884,49
0.0016202131907145183,0.00038535062913010214,0.0006153583526611328,0.00021943741735089156,gini,3,1,5,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9776536312849162,0.9888268156424581,0.9776536312849162,0.9813780260707636,0.005267089617776884,49
0.0010037422180175781,0.0003625694183194,0.0006210009256998698,0.00032179321460021614,gini,3,1,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9776536312849162,0.9888268156424581,0.9776536312849162,0.9813780260707636,0.005267089617776884,49
0.0009371439615885416,0.0004716241044731912,0.0005238850911458334,0.0002649624904044449,gini,3,1,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,61
0.0009697278340657552,0.00033359915937854814,0.0006918907165527344,0.00033993411877648535,gini,3,2,2,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9776536312849162,0.9888268156424581,0.9776536312849162,0.9813780260707636,0.005267089617776884,49
0.0012440681457519531,0.0008238368311017381,0.0007059574127197266,0.0005026906714756954,gini,3,2,5,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9776536312849162,0.9888268156424581,0.9776536312849162,0.9813780260707636,0.005267089617776884,49
0.0009741783142089844,0.0006773080610860149,0.0011630058288574219,0.0012190578749239527,gini,3,2,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9776536312849162,0.9888268156424581,0.9776536312849162,0.9813780260707636,0.005267089617776884,49
0.0009682178497314453,0.0006983324001709185,0.0003307660420735677,3.1126385317515904e-05,gini,3,2,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,61
0.0006070931752522787,0.00013837938843451814,0.000345150629679362,2.957501083158547e-05,gini,3,4,2,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9776536312849162,0.9720670391061452,0.9776536312849162,0.9757914338919926,0.0026335448088884686,183
0.0009941260019938152,0.00032861382663770545,0.0007372697194417318,0.0002348087203948382,gini,3,4,5,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9776536312849162,0.9720670391061452,0.9776536312849162,0.9757914338919926,0.0026335448088884686,183
0.000530401865641276,2.4949668615219713e-05,0.0004202524820963542,0.0001478416074294654,gini,3,4,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9776536312849162,0.9720670391061452,0.9776536312849162,0.9757914338919926,0.0026335448088884686,183
0.0010004838307698567,0.0003258176540912245,0.0006150404612223307,0.00034338071637010273,gini,3,4,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,61
0.0005976359049479166,6.603386474138433e-05,0.0004882017771402995,0.00018126318555320193,gini,3,8,2,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,61
0.0009669462839762369,0.0004359677543297562,0.000459750493367513,0.00011304231408738409,gini,3,8,5,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,61
0.0005795955657958984,8.790050370773874e-05,0.0003317991892496745,2.372181660371489e-05,gini,3,8,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,61
0.0007744630177815756,0.00023523561048880323,0.00047858556111653644,0.00020118651360646162,gini,3,8,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,61
0.0005593299865722656,5.209432313844471e-05,0.00035198529561360675,2.0448785318716653e-05,gini,5,1,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9832402234636871,1.0,0.9720670391061452,0.9851024208566107,0.01147935568523088,23
0.0005537668863932291,5.0285537448405994e-05,0.000392913818359375,5.193476894090644e-05,gini,5,1,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9776536312849162,0.9776536312849162,0.9832402234636871,0.9795158286778398,0.002633544808888416,159
