mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.006368319193522136,0.0014045577755750474,0.0031813780466715493,0.0011159087520580414,1e-09,{'var_smoothing': 1e-09},0.8028428533824691,0.8108463867316046,0.7995261287350269,0.8044051229497002,0.004751671630615375,3
0.009031216303507486,0.0009567896569953091,0.0,0.0,1e-08,{'var_smoothing': 1e-08},0.8028428533824691,0.8108463867316046,0.7995261287350269,0.8044051229497002,0.004751671630615375,3
0.005632877349853516,0.0020679270700459246,0.0016175111134847004,0.001188712354765097,1e-07,{'var_smoothing': 1e-07},0.8028428533824691,0.8108463867316046,0.7995261287350269,0.8044051229497002,0.004751671630615375,3
0.007474978764851888,0.0014640897322351365,0.002192417780558268,0.0010493843345255542,1e-06,{'var_smoothing': 1e-06},0.8028428533824691,0.8108463867316046,0.7995261287350269,0.8044051229497002,0.004751671630615375,3
0.005014737447102864,0.0005351186021571736,0.0020869572957356772,0.00011036854730052784,1e-05,{'var_smoothing': 1e-05},0.8028428533824691,0.8108463867316046,0.7995261287350269,0.8044051229497002,0.004751671630615375,3
0.004037062327067058,1.711565707376987e-05,0.0013445218404134114,0.0009507409188530854,0.0001,{'var_smoothing': 0.0001},0.8031060805475125,0.8109780176385415,0.7995261287350269,0.804536742307027,0.00478341124214458,2
0.0026941299438476562,0.0009471239797368107,0.0018262068430582683,0.002582646485151557,0.001,{'var_smoothing': 0.001},0.8032376941300342,0.8116361721732263,0.8001842832697117,0.8050193831909906,0.004841986630647869,1
