mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0008852481842041016,4.9060959308212214e-05,0.0030563672383626304,0.0012029389082895102,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.8640776699029126,0.9514563106796117,0.9705882352941176,0.9287074052922141,0.04636276995774463,2
0.0021829605102539062,0.0018233801940570709,0.001229683558146159,5.135115322182325e-05,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.8640776699029126,0.9514563106796117,0.9705882352941176,0.9287074052922141,0.04636276995774463,2
0.0012276172637939453,0.0005831239183642561,0.002658685048421224,0.0008346363376187493,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.8640776699029126,0.9611650485436893,0.9509803921568627,0.9254077035344883,0.04356574782530485,8
0.0014010270436604817,0.0006932127323436122,0.0014429887135823567,0.00027762307666948197,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.8640776699029126,0.9611650485436893,0.9509803921568627,0.9254077035344883,0.04356574782530485,8
0.0007963180541992188,0.0001722644218202345,0.0020830631256103516,0.00015809015640760735,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.8932038834951457,0.941747572815534,0.9509803921568627,0.9286439494891807,0.025341796128051337,4
0.00042621294657389325,8.512519005211643e-05,0.000747521718343099,7.104109112071274e-05,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.883495145631068,0.9514563106796117,0.9509803921568627,0.9286439494891807,0.0319256165899614,4
0.0007013479868570963,0.0003444946525870737,0.0010827382405598958,6.259485447789326e-05,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.9029126213592233,0.9223300970873787,0.9411764705882353,0.9221397296782792,0.015621731002420418,12
0.000553290049235026,0.0002744648568929957,0.0011490186055501301,0.0005820724950909926,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.8932038834951457,0.9320388349514563,0.9509803921568627,0.9254077035344883,0.02404870289206456,8
0.0003829002380371094,0.00011186193890810208,0.0009953975677490234,0.00010994707522509184,euclidean,11,uniform,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'uniform'}",0.9029126213592233,0.912621359223301,0.9509803921568627,0.9221714575797956,0.020753006711119223,11
0.0007317066192626953,0.00029069420928800184,0.000976403554280599,0.00019213888197641923,euclidean,11,distance,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'distance'}",0.883495145631068,0.9320388349514563,0.9607843137254902,0.9254394314360049,0.03189637357915764,7
0.000629425048828125,0.00029163202325255483,0.0022854010264078775,0.00066990813531209,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.8737864077669902,0.8932038834951457,0.9411764705882353,0.9027222539501238,0.02832319042588585,24
0.00047469139099121094,8.66593868832994e-05,0.0012046496073404949,0.00047720959476795475,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.8932038834951457,0.912621359223301,0.9411764705882353,0.915667237768894,0.0197027969281334,19
0.000518957773844401,0.00019003444788114884,0.0012676715850830078,0.00011824712286983615,euclidean,21,uniform,"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}",0.8737864077669902,0.8932038834951457,0.9117647058823529,0.8929183323814963,0.015505889988726219,27
0.0004856586456298828,0.00017058656343976305,0.0009992917378743489,8.374825671412907e-05,euclidean,21,distance,"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'distance'}",0.883495145631068,0.8932038834951457,0.9313725490196079,0.9026905260486071,0.02066492566338919,25
0.0006416638692220052,0.00026844776825850976,0.001468340555826823,0.0004531289762277115,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.8446601941747572,0.941747572815534,0.9509803921568627,0.9124627197157181,0.04809156606964731,20
0.0004773139953613281,0.00018129732946277867,0.0008109410603841146,0.0001896335010112502,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.8543689320388349,0.9514563106796117,0.9509803921568627,0.9189352116251032,0.0456556675512047,14
0.00044997533162434894,3.8586671920473904e-05,0.0019207000732421875,0.000245449891142933,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.8543689320388349,0.941747572815534,0.9509803921568627,0.9156989656704105,0.043530380250924004,16
0.0006110668182373047,0.00023567585091935223,0.0013380050659179688,0.0002143234064585695,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.8543689320388349,0.941747572815534,0.9509803921568627,0.9156989656704105,0.043530380250924004,16
0.0007156531016031901,0.00024257176425523635,0.0018066565195719402,0.00043035895666278826,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.8640776699029126,0.9320388349514563,0.9509803921568627,0.9156989656704105,0.03731187728572988,16
0.0007251898447672526,0.00010129644491730994,0.0019114017486572266,0.00047282489918125815,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.8932038834951457,0.941747572815534,0.9509803921568627,0.9286439494891807,0.025341796128051337,4
