mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0008854389190673829,0.0003989220748470779,0.0006577968597412109,0.0002301625343042318,1e-09,{'var_smoothing': 1e-09},0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9400000000000001,0.04422166387140532,1
0.0009495258331298828,0.0004985269571652541,0.0007935047149658203,0.0005183896605774517,1e-08,{'var_smoothing': 1e-08},0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9400000000000001,0.04422166387140532,1
0.0008324146270751953,0.0003948138703948192,0.0008190631866455078,0.000547513025658463,1e-07,{'var_smoothing': 1e-07},0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9400000000000001,0.04422166387140532,1
0.00043845176696777344,0.00012432992846819104,0.0007051467895507812,0.0005538607298669431,1e-06,{'var_smoothing': 1e-06},0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9400000000000001,0.04422166387140532,1
0.000545501708984375,0.00027435309795436014,0.00040183067321777346,5.850669514464313e-05,1e-05,{'var_smoothing': 1e-05},0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9400000000000001,0.04422166387140532,1
0.0007718563079833985,0.0002408436277862809,0.0009394168853759765,0.0005560220486226812,0.0001,{'var_smoothing': 0.0001},0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9400000000000001,0.04422166387140532,1
0.000742340087890625,0.0002783424581429922,0.0005543231964111328,0.00022546457300284795,0.001,{'var_smoothing': 0.001},0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9400000000000001,0.04422166387140532,1
