mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
7.803861776987712,0.2152000549782809,1.406040112177531,0.059280865817001635,1.0,0.001,linear,"{'C': 1, 'gamma': 0.001, 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
5.0702206293741865,0.2943595961248652,7.3056159019470215,0.35474558516510185,1.0,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.8110028954988154,0.8092668158483612,0.8017638541529551,0.8073445218333773,0.004009271085676411,52
4.240657806396484,0.2291303944307207,1.8815496762593586,0.12131377525966902,1.0,0.001,poly,"{'C': 1, 'gamma': 0.001, 'kernel': 'poly'}",0.7591471439852593,0.7592470712123206,0.7591154403053837,0.7591698851676546,5.6092453133545034e-05,59
8.086289087931315,0.210842823251577,1.4281083742777507,0.19492405505314556,1.0,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
4.935725609461467,0.11792018256185216,7.103697299957275,0.4133237080141076,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.839957883653593,0.8403317098854811,0.8365144135843096,0.8389346690411279,0.0017181703194786668,11
5.270199696222941,0.13318634025127193,1.8249178727467854,0.14531099766551558,1.0,0.01,poly,"{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.7753356146354303,0.7721469000921416,0.7721469000921416,0.7732098049399045,0.0015031744512184167,54
8.299963315327963,0.4786243003975101,1.2803905804951985,0.10647231772815188,1.0,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
5.779839277267456,0.5139672177284818,6.946958541870117,0.5434008231918344,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8429849960515925,0.8478346715808872,0.8454653152560221,0.8454283276295006,0.001980044485737087,3
8.615210374196371,0.38542121600083074,1.2781228224436443,0.11667673259343887,1.0,0.1,poly,"{'C': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.8377204527507238,0.8436224825589048,0.835329735421877,0.8388908902438352,0.0034851931284249986,13
29.82662073771159,0.47277415507197873,1.5335187117258708,0.0745319291504995,10.0,scale,linear,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear'}",0.8170571202948145,0.8187442411478215,0.8084770304067395,0.8147594639497919,0.004495428982890275,29
7.802672068277995,0.4114529774862764,6.067240873972575,0.37352384758927776,10.0,scale,rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.8420637009739406,0.8467816243253916,0.8400684480716072,0.842971257790313,0.0028147739263632986,6
15.821021795272827,0.8268340451993637,1.1344865957895915,0.15217361086634346,10.0,scale,poly,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}",0.8364043169255068,0.8433592207450309,0.8361195208634987,0.8386276861780121,0.0033477197929739095,15
30.25377647082011,1.5401861664693897,1.4565004507700603,0.093004203819136,10.0,auto,linear,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear'}",0.8170571202948145,0.8187442411478215,0.8084770304067395,0.8147594639497919,0.004495428982890275,29
7.135737895965576,0.15604745892640776,5.769876877466838,0.32201016839826646,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.8421953145564622,0.8469132552323285,0.8403317098854811,0.843146759891424,0.0027698520967995746,5
16.47567280133565,0.7058240420944185,1.3001858393351238,0.1057421180787247,10.0,auto,poly,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly'}",0.8367991576730719,0.8433592207450309,0.835592997235751,0.8385837918846178,0.003412452329414375,16
31.732415119806927,1.385316173475375,1.3278355598449707,0.09225450810690945,10.0,0.001,linear,"{'C': 10, 'gamma': 0.001, 'kernel': 'linear'}",0.8170571202948145,0.8187442411478215,0.8084770304067395,0.8147594639497919,0.004495428982890275,29
4.989914496739705,0.4415792148413439,6.720202525456746,1.1521898183809771,10.0,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.8210055277704659,0.8228247992628669,0.8118994339871002,0.818576587006811,0.004779519956874367,28
4.522371212641398,0.1771561496702086,1.9124473730723064,0.05287671868590257,10.0,0.001,poly,"{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}",0.7648065280336931,0.76359089114124,0.7633276293273661,0.7639083495007664,0.0006441377717118223,55
33.304351568222046,2.5165175098173855,1.4670014381408691,0.04354530101621141,10.0,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8170571202948145,0.8187442411478215,0.8084770304067395,0.8147594639497919,0.004495428982890275,29
5.847804466883342,0.0840645394114888,7.381494681040446,0.5970797999005745,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8425901553040274,0.8440173752797157,0.8413847571409767,0.84266409590824,0.001076032829678168,7
6.13077712059021,0.23123576282437788,1.8613767623901367,0.09128494571756152,10.0,0.01,poly,"{'C': 10, 'gamma': 0.01, 'kernel': 'poly'}",0.7908660173729929,0.7907068579702514,0.7868895616690799,0.7894874790041081,0.0018381537455828257,53
32.417870124181114,1.4664415602384229,1.463129997253418,0.12644668116757593,10.0,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8170571202948145,0.8187442411478215,0.8084770304067395,0.8147594639497919,0.004495428982890275,29
9.020117600758871,0.5256748819377881,7.271986564000447,0.4249617445977762,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8396946564885496,0.8445438989074635,0.8378307226536791,0.8406897593498974,0.002829529540646964,8
42.351444482803345,2.7501600775143435,1.387147347132365,0.047871127583720835,10.0,0.1,poly,"{'C': 10, 'gamma': 0.1, 'kernel': 'poly'}",0.836272703342985,0.8425694353034092,0.8366460444912466,0.8384960610458804,0.00288434039654026,17
195.0200401941935,3.2546029545540516,1.1064586639404297,0.026285660954196297,100.0,scale,linear,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
18.74576751391093,0.5864097024504812,6.728518486022949,0.589130044870871,100.0,scale,rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.8312713872071598,0.8371725681189943,0.8270369882848493,0.8318269812036677,0.004156441439524817,24
146.59692947069803,6.807821796857633,1.2209474245707195,0.019753603729047307,100.0,scale,poly,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}",0.836272703342985,0.8433592207450309,0.8370409372120574,0.8388909537666911,0.0031750698849724963,12
193.40845894813538,3.2963448894237017,1.0778934955596924,0.10849253008049968,100.0,auto,linear,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
18.76622732480367,0.6413257250610509,7.39654278755188,0.3232243986009769,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.8314030007896815,0.8374358299328682,0.8271686191917862,0.8320024833047787,0.004212951345939333,23
141.52139806747437,9.897506955441497,1.1726303100585938,0.027834879375318238,100.0,auto,poly,"{'C': 100, 'gamma': 'auto', 'kernel': 'poly'}",0.8366675440905501,0.8434908516519679,0.8367776753981835,0.8389786903802339,0.0031908966067896874,10
187.5287762482961,2.4497813262674355,0.8956754207611084,0.09414501590761977,100.0,0.001,linear,"{'C': 100, 'gamma': 0.001, 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
7.123269557952881,0.32290543366234975,8.219937245051065,0.06176414433443144,100.0,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.8408791787312451,0.8403317098854811,0.8358562590496249,0.8390223825554504,0.0022499161576787544,9
5.481370131174724,0.30862526338277246,2.0316666762034097,0.09534750375608694,100.0,0.001,poly,"{'C': 100, 'gamma': 0.001, 'kernel': 'poly'}",0.7648065280336931,0.76359089114124,0.7633276293273661,0.7639083495007664,0.0006441377717118223,55
180.39344263076782,1.9357806828390394,0.7715246677398682,0.09035004747519207,100.0,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
10.192873001098633,0.46688542548858,7.0754819711049395,0.03352956241326226,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8431166096341143,0.8478346715808872,0.8440173752797157,0.8449895521649058,0.0020451361903257343,4
6.615769068400065,0.11341319821488763,1.6373554070790608,0.11931143936818239,100.0,0.01,poly,"{'C': 100, 'gamma': 0.01, 'kernel': 'poly'}",0.8278494340615952,0.8240094774252995,0.8209819665657496,0.8242802926842149,0.002810164067567323,26
173.04112060864767,1.2759737745223843,0.6418618361155192,0.055206092242761455,100.0,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8170571202948145,0.8184809793339476,0.8084770304067395,0.8146717100118339,0.004418701558765839,34
20.355350017547607,1.8918199848578108,7.074688990910848,0.09426883913343655,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8245590944985522,0.8337501645386337,0.8194023956825063,0.825903884906564,0.005934136484124461,25
209.91200391451517,15.7593310245784,0.4973193009694417,0.033896550321110434,100.0,0.1,poly,"{'C': 100, 'gamma': 0.1, 'kernel': 'poly'}",0.8369307712555936,0.8434908516519679,0.8361195208634987,0.8388470479236867,0.0033003248930741284,14
