mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0006376902262369791,0.00013733370060931599,0.0004299481709798177,3.853114384076135e-05,1e-09,{'var_smoothing': 1e-09},0.978494623655914,0.9891304347826086,0.9565217391304348,0.9747155991896524,0.013577985306406287,1
0.0005006790161132812,4.7727008875508556e-05,0.00039998690287272137,2.219072377494143e-05,1e-08,{'var_smoothing': 1e-08},0.978494623655914,0.9891304347826086,0.9565217391304348,0.9747155991896524,0.013577985306406287,1
0.00043352444966634113,2.4544636582310632e-05,0.00035579999287923175,1.0881108654527539e-05,1e-07,{'var_smoothing': 1e-07},0.978494623655914,0.9891304347826086,0.9565217391304348,0.9747155991896524,0.013577985306406287,1
0.0003789265950520833,3.115255004450111e-05,0.00035007794698079425,1.3313542424120537e-05,1e-06,{'var_smoothing': 1e-06},0.978494623655914,0.9891304347826086,0.9565217391304348,0.9747155991896524,0.013577985306406287,1
0.00039084752400716144,3.9351987803534956e-05,0.0003521442413330078,1.7925314474615523e-05,1e-05,{'var_smoothing': 1e-05},0.978494623655914,0.9891304347826086,0.9565217391304348,0.9747155991896524,0.013577985306406287,1
0.00043972333272298175,7.249188243324102e-05,0.0004417101542154948,4.2315249331491716e-05,0.0001,{'var_smoothing': 0.0001},0.978494623655914,0.9891304347826086,0.9565217391304348,0.9747155991896524,0.013577985306406287,1
0.0005218982696533203,0.00014657449930079964,0.00047079722086588543,0.00013824458709381197,0.001,{'var_smoothing': 0.001},0.978494623655914,0.9891304347826086,0.9565217391304348,0.9747155991896524,0.013577985306406287,1
