mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0010263919830322266,0.00013947969140303687,0.000636895497639974,0.00013120365013387703,1e-09,{'var_smoothing': 1e-09},0.8543689320388349,0.8349514563106796,0.8725490196078431,0.8539564693191192,0.01535191162021681,1
0.0005837281545003256,0.00014409010265782748,0.0005065600077311198,4.562642012040768e-05,1e-08,{'var_smoothing': 1e-08},0.8543689320388349,0.8349514563106796,0.8725490196078431,0.8539564693191192,0.01535191162021681,1
0.000702063242594401,0.0001265453010572192,0.00048462549845377606,0.0001398361495464918,1e-07,{'var_smoothing': 1e-07},0.8543689320388349,0.8349514563106796,0.8725490196078431,0.8539564693191192,0.01535191162021681,1
0.0005350112915039062,0.00017543762933061984,0.0009383360544840494,0.0002648555594669057,1e-06,{'var_smoothing': 1e-06},0.8543689320388349,0.8349514563106796,0.8725490196078431,0.8539564693191192,0.01535191162021681,1
0.0006188551584879557,0.00022171153176406578,0.00051116943359375,0.00018487030534630397,1e-05,{'var_smoothing': 1e-05},0.8543689320388349,0.8349514563106796,0.8725490196078431,0.8539564693191192,0.01535191162021681,1
0.0005079905192057291,0.0002164274628095815,0.00036907196044921875,3.906040524414284e-05,0.0001,{'var_smoothing': 0.0001},0.8543689320388349,0.8349514563106796,0.8725490196078431,0.8539564693191192,0.01535191162021681,1
0.0003993511199951172,5.880229058529781e-05,0.00035834312438964844,2.075474471361195e-05,0.001,{'var_smoothing': 0.001},0.8543689320388349,0.8252427184466019,0.8725490196078431,0.8507202233644268,0.019484290058617994,7
