mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0013159910837809246,0.0003869219568295473,0.0005717277526855469,0.00022108135446010833,0.001,1000,l1,liblinear,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.3763440860215054,0.3695652173913043,0.3804347826086957,0.37544802867383514,0.004482488228764345,23
0.0010596116383870442,0.00027466333110019454,0.0004036426544189453,1.941123581387876e-05,0.001,1000,l1,saga,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.6236559139784946,0.6304347826086957,0.6195652173913043,0.6245519713261648,0.004482488228764344,21
0.0011012554168701172,0.0003879231227059492,0.0005049705505371094,0.00020933757692095695,0.001,1000,l2,liblinear,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8387096774193549,0.8804347826086957,0.9130434782608695,0.87739597942964,0.03042262568612676,19
0.0015408992767333984,0.00011291127343600259,0.00037280718485514325,1.9953544486430407e-05,0.001,1000,l2,saga,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.6451612903225806,0.6413043478260869,0.6195652173913043,0.6353436185133239,0.011267577611028543,20
0.0009040037790934244,0.00028869574902179077,0.0005079110463460287,0.00020889879198145972,0.01,1000,l1,liblinear,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.3763440860215054,0.3695652173913043,0.3804347826086957,0.37544802867383514,0.004482488228764345,23
0.0011850992838541667,0.00042380981234859793,0.0005146662394205729,0.00020621781431594046,0.01,1000,l1,saga,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.6236559139784946,0.6304347826086957,0.6195652173913043,0.6245519713261648,0.004482488228764344,21
0.0005484422047932943,2.9557707694422163e-05,0.00032965342203776043,2.226488580589799e-05,0.01,1000,l2,liblinear,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8817204301075269,0.9021739130434783,0.9239130434782609,0.9026024622097553,0.017227727583830236,18
0.0031375885009765625,0.00047526342255392823,0.0007300376892089844,0.00020948741309577504,0.01,1000,l2,saga,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.978494623655914,1.0,1.0,0.992831541218638,0.010137731629914652,3
0.0010930697123209636,0.00032795630843000166,0.0005273024241129557,0.00019073251219466024,0.1,1000,l1,liblinear,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.956989247311828,0.9021739130434783,0.9782608695652174,0.9458080099735079,0.03205278240129488,17
0.011341253916422525,0.0028651890709883946,0.000675042470296224,0.00025660052407786764,0.1,1000,l1,saga,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.978494623655914,0.9565217391304348,1.0,0.9783387875954496,0.017750267711010195,15
0.0014530022939046223,8.768972100799714e-05,0.0009577274322509766,0.0005161605675476267,0.1,1000,l2,liblinear,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.9354838709677419,0.9565217391304348,0.9782608695652174,0.9567554932211313,0.01746441874179792,16
0.0051012833913167315,0.0019379614072032377,0.00041103363037109375,2.6278731855507594e-05,0.1,1000,l2,saga,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.978494623655914,1.0,1.0,0.992831541218638,0.010137731629914652,3
0.0022434393564860025,0.0020375362463837727,0.0003726482391357422,4.271132043959335e-05,1.0,1000,l1,liblinear,"{'C': 1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.978494623655914,1.0,1.0,0.992831541218638,0.010137731629914652,3
0.03868905703226725,0.012645675091776819,0.0004953543345133463,1.7197383300879096e-05,1.0,1000,l1,saga,"{'C': 1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.989247311827957,1.0,1.0,0.996415770609319,0.005068865814957326,1
0.0008096694946289062,0.00012289685696481362,0.0004909038543701172,0.0002415576753513177,1.0,1000,l2,liblinear,"{'C': 1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.967741935483871,1.0,1.0,0.989247311827957,0.015206597444871977,8
0.02347540855407715,0.008209942417773338,0.0005846023559570312,0.0001233453090590401,1.0,1000,l2,saga,"{'C': 1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.989247311827957,1.0,1.0,0.996415770609319,0.005068865814957326,1
0.00198976198832194,0.00036564292486873634,0.0017581780751546223,0.0016604655888870267,10.0,1000,l1,liblinear,"{'C': 10, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.978494623655914,0.9891304347826086,1.0,0.9892083528128408,0.008779706006458679,9
0.05782938003540039,0.0019271591577711103,0.0005499521891276041,6.733269738959379e-05,10.0,1000,l1,saga,"{'C': 10, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.978494623655914,1.0,1.0,0.992831541218638,0.010137731629914652,3
0.0018472671508789062,0.00021014105902790532,0.0014824072519938152,0.0008004016810115945,10.0,1000,l2,liblinear,"{'C': 10, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.967741935483871,0.9891304347826086,1.0,0.9856241234221598,0.013400655359570898,13
