mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.002412716547648112,0.00018997461413027992,0.0014375050862630208,0.00022880767684919435,0.001,1000,l1,liblinear,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.4972067039106145,0.4972067039106145,0.5027932960893855,0.49906890130353815,0.0026335448088884686,24
0.0020067691802978516,0.00047497257617169065,0.0006842613220214844,0.0001871397025106014,0.001,1000,l1,saga,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.5027932960893855,0.4972067039106145,0.5027932960893855,0.5009310986964618,0.0026335448088884686,23
0.0020760695139567056,0.0010391345759122822,0.0007716019948323568,0.0002122979075128958,0.001,1000,l2,liblinear,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0012434323628743489,0.00014138259712527057,0.0006372928619384766,0.00022820340712712567,0.001,1000,l2,saga,"{'C': 0.001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0006620089213053385,7.525882597517563e-05,0.0003490447998046875,2.8421521381246568e-05,0.01,1000,l1,liblinear,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.008284409840901693,0.009464377543611334,0.0022623538970947266,0.002357432957784088,0.01,1000,l1,saga,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0006938775380452474,7.226674748389682e-05,0.0003521442413330078,1.2671373661742269e-05,0.01,1000,l2,liblinear,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.002189000447591146,0.00112381822592875,0.0012217362721761067,0.00038663311827243996,0.01,1000,l2,saga,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0034879843393961587,0.0028022735881807867,0.0010337034861246746,0.00018680663266890964,0.1,1000,l1,liblinear,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0052305857340494795,0.0013395479824009186,0.0013449986775716145,0.00029319671719695435,0.1,1000,l1,saga,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.002644141515096029,0.0009434938912433729,0.0006742477416992188,0.00018099388525101754,0.1,1000,l2,liblinear,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0015645821889241536,0.0003715326696676593,0.0009025732676188151,0.0004051626311963452,0.1,1000,l2,saga,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0017958482106526692,0.00042832083348816585,0.0006447633107503256,0.0002060622904967542,1.0,1000,l1,liblinear,"{'C': 1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.009859164555867514,0.004894532138733956,0.0008169809977213541,0.00023662082741744038,1.0,1000,l1,saga,"{'C': 1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0006450812021891276,6.062815653389703e-05,0.00031566619873046875,1.5804112834145117e-05,1.0,1000,l2,liblinear,"{'C': 1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.0066369374593098955,0.0026939110001165632,0.0015187263488769531,0.0007572222366387192,1.0,1000,l2,saga,"{'C': 1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.9776536312849162,0.9832402234636871,0.9776536312849162,0.9795158286778399,0.002633544808888416,2
0.009148597717285156,0.006108363025346618,0.0005092620849609375,8.051702876457349e-05,10.0,1000,l1,liblinear,"{'C': 10, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.9720670391061452,0.9888268156424581,0.9720670391061452,0.9776536312849163,0.007900634426665354,17
0.09129047393798828,0.005975652532040158,0.0011064211527506511,0.00038869737772014295,10.0,1000,l1,saga,"{'C': 10, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.9720670391061452,0.9888268156424581,0.9720670391061452,0.9776536312849163,0.007900634426665354,17
